comparison_key,comparison,role,profile,profile_label,name,n,target_method,baseline_method,target_weighted_score,baseline_weighted_score,relative_pct,target_T,baseline_T,target_CNOT,baseline_CNOT,target_depth,baseline_depth,target_peak_ancilla,baseline_peak_ancilla,boundary
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,majority_n3,3,and_pareto_resource_nmcts,direct_anf,4.000000,12.000000,-66.666667,4,12,12,18,12,18,0,0,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,majority_n4,4,and_pareto_resource_nmcts,direct_anf,24.000000,88.000000,-72.727273,24,88,49,66,58,66,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,majority_n5,5,and_pareto_resource_nmcts,direct_anf,32.000000,280.000000,-88.571429,32,280,70,190,70,190,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,majority_n6,6,and_pareto_resource_nmcts,direct_anf,92.000000,360.000000,-74.444444,92,360,171,150,171,150,3,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,mul_w2_bit1,4,and_pareto_resource_nmcts,direct_anf,8.000000,8.000000,0.000000,8,8,14,12,14,12,0,0,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,mul_w3_bit2,6,and_pareto_resource_nmcts,direct_anf,20.000000,36.000000,-44.444444,20,36,38,28,38,28,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,mux_2_4,6,and_pareto_resource_nmcts,direct_anf,32.000000,80.000000,-60.000000,32,80,65,81,71,81,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,parity_n3,3,and_pareto_resource_nmcts,direct_anf,0.000000,0.000000,0.000000,0,0,3,3,3,3,0,0,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,parity_n4,4,and_pareto_resource_nmcts,direct_anf,0.000000,0.000000,0.000000,0,0,4,4,4,4,0,0,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,parity_n5,5,and_pareto_resource_nmcts,direct_anf,0.000000,0.000000,0.000000,0,0,5,5,5,5,0,0,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,parity_n6,6,and_pareto_resource_nmcts,direct_anf,0.000000,0.000000,0.000000,0,0,6,6,6,6,0,0,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,threshold2_n3,3,and_pareto_resource_nmcts,direct_anf,4.000000,12.000000,-66.666667,4,12,12,18,12,18,0,0,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,threshold2_n4,4,and_pareto_resource_nmcts,direct_anf,24.000000,48.000000,-50.000000,24,48,49,46,49,46,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,threshold2_n5,5,and_pareto_resource_nmcts,direct_anf,40.000000,160.000000,-75.000000,40,160,78,110,89,110,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,threshold3_n6,6,and_pareto_resource_nmcts,direct_anf,92.000000,680.000000,-86.470588,92,680,171,430,184,430,3,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_0,4,and_pareto_resource_nmcts,direct_anf,16.000000,48.000000,-66.666667,16,48,31,54,33,55,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_1,4,and_pareto_resource_nmcts,direct_anf,16.000000,40.000000,-60.000000,16,40,37,40,39,40,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_10,4,and_pareto_resource_nmcts,direct_anf,12.000000,48.000000,-75.000000,12,48,28,39,33,39,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_11,4,and_pareto_resource_nmcts,direct_anf,12.000000,48.000000,-75.000000,12,48,25,55,29,55,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_12,4,and_pareto_resource_nmcts,direct_anf,16.000000,64.000000,-75.000000,16,64,35,69,40,70,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_13,4,and_pareto_resource_nmcts,direct_anf,20.000000,60.000000,-66.666667,20,60,44,55,47,56,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_14,4,and_pareto_resource_nmcts,direct_anf,16.000000,64.000000,-75.000000,16,64,35,54,39,55,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_15,4,and_pareto_resource_nmcts,direct_anf,12.000000,68.000000,-82.352941,12,68,28,64,30,64,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_16,4,and_pareto_resource_nmcts,direct_anf,12.000000,40.000000,-70.000000,12,40,24,43,28,44,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_17,4,and_pareto_resource_nmcts,direct_anf,16.000000,32.000000,-50.000000,16,32,32,23,32,23,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_18,4,and_pareto_resource_nmcts,direct_anf,12.000000,64.000000,-81.250000,12,64,31,51,33,51,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_19,4,and_pareto_resource_nmcts,direct_anf,12.000000,44.000000,-72.727273,12,44,25,49,27,49,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_2,4,and_pareto_resource_nmcts,direct_anf,20.000000,80.000000,-75.000000,20,80,42,76,46,77,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_20,4,and_pareto_resource_nmcts,direct_anf,16.000000,40.000000,-60.000000,16,40,28,42,32,42,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_21,4,and_pareto_resource_nmcts,direct_anf,16.000000,40.000000,-60.000000,16,40,34,41,37,42,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_22,4,and_pareto_resource_nmcts,direct_anf,12.000000,64.000000,-81.250000,12,64,33,54,36,54,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_23,4,and_pareto_resource_nmcts,direct_anf,12.000000,28.000000,-57.142857,12,28,27,34,30,35,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_24,4,and_pareto_resource_nmcts,direct_anf,16.000000,100.000000,-84.000000,16,100,35,87,43,88,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_25,4,and_pareto_resource_nmcts,direct_anf,16.000000,40.000000,-60.000000,16,40,27,42,32,43,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_26,4,and_pareto_resource_nmcts,direct_anf,16.000000,40.000000,-60.000000,16,40,40,36,46,37,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_27,4,and_pareto_resource_nmcts,direct_anf,12.000000,36.000000,-66.666667,12,36,24,46,31,47,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_28,4,and_pareto_resource_nmcts,direct_anf,16.000000,68.000000,-76.470588,16,68,33,59,37,59,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_29,4,and_pareto_resource_nmcts,direct_anf,16.000000,44.000000,-63.636364,16,44,35,48,35,48,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_3,4,and_pareto_resource_nmcts,direct_anf,24.000000,84.000000,-71.428571,24,84,48,74,53,74,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_30,4,and_pareto_resource_nmcts,direct_anf,12.000000,32.000000,-62.500000,12,32,24,41,28,42,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_31,4,and_pareto_resource_nmcts,direct_anf,16.000000,84.000000,-80.952381,16,84,33,72,39,73,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_32,4,and_pareto_resource_nmcts,direct_anf,16.000000,48.000000,-66.666667,16,48,32,54,37,54,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_33,4,and_pareto_resource_nmcts,direct_anf,12.000000,40.000000,-70.000000,12,40,22,41,27,42,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_34,4,and_pareto_resource_nmcts,direct_anf,12.000000,44.000000,-72.727273,12,44,27,32,29,32,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_35,4,and_pareto_resource_nmcts,direct_anf,20.000000,52.000000,-61.538462,20,52,39,42,42,43,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_36,4,and_pareto_resource_nmcts,direct_anf,12.000000,44.000000,-72.727273,12,44,25,50,29,50,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_37,4,and_pareto_resource_nmcts,direct_anf,16.000000,100.000000,-84.000000,16,100,33,85,42,85,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_38,4,and_pareto_resource_nmcts,direct_anf,16.000000,60.000000,-73.333333,16,60,32,47,36,48,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_39,4,and_pareto_resource_nmcts,direct_anf,16.000000,56.000000,-71.428571,16,56,36,52,39,53,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_4,4,and_pareto_resource_nmcts,direct_anf,16.000000,68.000000,-76.470588,16,68,39,72,43,72,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_40,4,and_pareto_resource_nmcts,direct_anf,16.000000,60.000000,-73.333333,16,60,39,61,41,61,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_41,4,and_pareto_resource_nmcts,direct_anf,12.000000,60.000000,-80.000000,12,60,27,45,29,46,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_42,4,and_pareto_resource_nmcts,direct_anf,16.000000,84.000000,-80.952381,16,84,40,73,46,74,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_43,4,and_pareto_resource_nmcts,direct_anf,16.000000,44.000000,-63.636364,16,44,30,47,32,47,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_44,4,and_pareto_resource_nmcts,direct_anf,12.000000,76.000000,-84.210526,12,76,27,77,31,77,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_45,4,and_pareto_resource_nmcts,direct_anf,12.000000,28.000000,-57.142857,12,28,27,34,27,34,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_46,4,and_pareto_resource_nmcts,direct_anf,16.000000,72.000000,-77.777778,16,72,36,64,41,65,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_47,4,and_pareto_resource_nmcts,direct_anf,16.000000,56.000000,-71.428571,16,56,40,52,44,52,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_48,4,and_pareto_resource_nmcts,direct_anf,12.000000,108.000000,-88.888889,12,108,26,98,35,99,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_49,4,and_pareto_resource_nmcts,direct_anf,8.000000,40.000000,-80.000000,8,40,19,43,22,43,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_5,4,and_pareto_resource_nmcts,direct_anf,16.000000,36.000000,-55.555556,16,36,36,31,38,32,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_50,4,and_pareto_resource_nmcts,direct_anf,12.000000,48.000000,-75.000000,12,48,24,55,31,56,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_51,4,and_pareto_resource_nmcts,direct_anf,12.000000,36.000000,-66.666667,12,36,23,35,25,35,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_52,4,and_pareto_resource_nmcts,direct_anf,16.000000,36.000000,-55.555556,16,36,30,48,35,48,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_53,4,and_pareto_resource_nmcts,direct_anf,20.000000,76.000000,-73.684211,20,76,45,70,51,70,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_54,4,and_pareto_resource_nmcts,direct_anf,20.000000,60.000000,-66.666667,20,60,43,55,45,55,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_55,4,and_pareto_resource_nmcts,direct_anf,12.000000,68.000000,-82.352941,12,68,29,65,31,65,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_56,4,and_pareto_resource_nmcts,direct_anf,12.000000,28.000000,-57.142857,12,28,24,34,28,35,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_57,4,and_pareto_resource_nmcts,direct_anf,12.000000,28.000000,-57.142857,12,28,22,35,26,36,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_58,4,and_pareto_resource_nmcts,direct_anf,16.000000,56.000000,-71.428571,16,56,40,57,45,58,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_59,4,and_pareto_resource_nmcts,direct_anf,20.000000,72.000000,-72.222222,20,72,39,62,44,63,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_6,4,and_pareto_resource_nmcts,direct_anf,16.000000,48.000000,-66.666667,16,48,31,54,34,54,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_60,4,and_pareto_resource_nmcts,direct_anf,16.000000,72.000000,-77.777778,16,72,34,63,39,64,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_61,4,and_pareto_resource_nmcts,direct_anf,12.000000,64.000000,-81.250000,12,64,31,66,34,67,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_62,4,and_pareto_resource_nmcts,direct_anf,16.000000,48.000000,-66.666667,16,48,32,38,35,39,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_63,4,and_pareto_resource_nmcts,direct_anf,16.000000,40.000000,-60.000000,16,40,39,37,46,37,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_7,4,and_pareto_resource_nmcts,direct_anf,16.000000,68.000000,-76.470588,16,68,39,58,43,58,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_8,4,and_pareto_resource_nmcts,direct_anf,16.000000,60.000000,-73.333333,16,60,40,64,45,65,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n4_9,4,and_pareto_resource_nmcts,direct_anf,20.000000,64.000000,-68.750000,20,64,41,68,45,69,1,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_0,5,and_pareto_resource_nmcts,direct_anf,40.000000,128.000000,-68.750000,40,128,76,104,82,105,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_1,5,and_pareto_resource_nmcts,direct_anf,40.000000,152.000000,-73.684211,40,152,93,98,93,98,2,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_10,5,and_pareto_resource_nmcts,direct_anf,36.000000,136.000000,-73.529412,36,136,70,122,77,122,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_11,5,and_pareto_resource_nmcts,direct_anf,40.000000,152.000000,-73.684211,40,152,81,134,90,135,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_12,5,and_pareto_resource_nmcts,direct_anf,40.000000,176.000000,-77.272727,40,176,88,127,94,128,2,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_13,5,and_pareto_resource_nmcts,direct_anf,28.000000,192.000000,-85.416667,28,192,61,119,65,119,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_14,5,and_pareto_resource_nmcts,direct_anf,44.000000,156.000000,-71.794872,44,156,87,116,97,117,3,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_15,5,and_pareto_resource_nmcts,direct_anf,28.000000,128.000000,-78.125000,28,128,69,89,74,89,2,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_16,5,and_pareto_resource_nmcts,direct_anf,36.000000,200.000000,-82.000000,36,200,83,156,89,156,3,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_17,5,and_pareto_resource_nmcts,direct_anf,36.000000,120.000000,-70.000000,36,120,72,85,75,85,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_18,5,and_pareto_resource_nmcts,direct_anf,32.000000,92.000000,-65.217391,32,92,71,68,75,69,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_19,5,and_pareto_resource_nmcts,direct_anf,32.000000,124.000000,-74.193548,32,124,73,113,76,114,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_2,5,and_pareto_resource_nmcts,direct_anf,48.000000,232.000000,-79.310345,48,232,106,168,112,168,3,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_20,5,and_pareto_resource_nmcts,direct_anf,40.000000,172.000000,-76.744186,40,172,83,149,88,149,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_21,5,and_pareto_resource_nmcts,direct_anf,28.000000,136.000000,-79.411765,28,136,60,120,68,120,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_22,5,and_pareto_resource_nmcts,direct_anf,40.000000,192.000000,-79.166667,40,192,84,139,90,140,2,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_23,5,and_pareto_resource_nmcts,direct_anf,44.000000,180.000000,-75.555556,44,180,86,136,90,136,2,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_24,5,and_pareto_resource_nmcts,direct_anf,40.000000,172.000000,-76.744186,40,172,88,148,94,149,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_25,5,and_pareto_resource_nmcts,direct_anf,32.000000,168.000000,-80.952381,32,168,70,112,78,112,2,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_26,5,and_pareto_resource_nmcts,direct_anf,48.000000,180.000000,-73.333333,48,180,107,135,109,135,2,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_27,5,and_pareto_resource_nmcts,direct_anf,44.000000,208.000000,-78.846154,44,208,89,170,94,170,2,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_28,5,and_pareto_resource_nmcts,direct_anf,44.000000,176.000000,-75.000000,44,176,101,122,103,122,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_29,5,and_pareto_resource_nmcts,direct_anf,40.000000,176.000000,-77.272727,40,176,87,142,95,143,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_3,5,and_pareto_resource_nmcts,direct_anf,44.000000,176.000000,-75.000000,44,176,85,148,87,149,3,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_30,5,and_pareto_resource_nmcts,direct_anf,32.000000,220.000000,-85.454545,32,220,67,160,73,161,2,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_31,5,and_pareto_resource_nmcts,direct_anf,36.000000,176.000000,-79.545455,36,176,75,155,83,156,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_32,5,and_pareto_resource_nmcts,direct_anf,40.000000,172.000000,-76.744186,40,172,85,138,88,139,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_33,5,and_pareto_resource_nmcts,direct_anf,44.000000,192.000000,-77.083333,44,192,90,155,96,155,2,2,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_34,5,and_pareto_resource_nmcts,direct_anf,40.000000,152.000000,-73.684211,40,152,93,130,97,131,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
direct_anf,Pareto vs Direct ANF,primary same-task baseline,t_only,T-only,truth_n5_35,5,and_pareto_resource_nmcts,direct_anf,40.000000,236.000000,-83.050847,40,236,93,174,101,175,2,1,"Direct algebraic expansion is a baseline, not a strong optimized compiler."
